customer_key,customer_id,customer_number,first_name,last_name,gender,country,marital_status,birthdate,create_date
3513,14512,AW00014512,Christopher,Jones,Male,United States,Married,1979-09-03,2025-10-12
3514,14513,AW00014513,Alexandra,Turner,Female,United States,Married,1974-05-20,2025-10-12
3515,14514,AW00014514,Rachel,Jones,Female,United States,Single,1985-03-10,2025-10-12
3516,14515,AW00014515,Anna,Cooper,Female,United States,Single,1985-02-06,2025-10-12
3517,14516,AW00014516,Tommy,Lal,Male,Australia,Single,1950-05-25,2025-10-12
3518,14517,AW00014517,Ebony,Rodriguez,Female,Australia,Married,1961-01-14,2025-10-12
3519,14518,AW00014518,Ann,Mehta,Female,Australia,Married,1953-05-07,2025-10-12
3520,14519,AW00014519,Denise,Rana,Female,United States,Single,1984-05-18,2025-10-12
3521,14520,AW00014520,Bonnie,Xu,Female,United States,Single,1984-06-16,2025-10-12
3522,14521,AW00014521,Rodney,Romero,Male,Australia,Married,1953-04-09,2025-10-12
3523,14522,AW00014522,Omar,Zheng,Male,Australia,Married,1953-02-16,2025-10-12
3524,14523,AW00014523,Lydia,Fernandez,Female,Australia,Married,1953-05-25,2025-10-12
3525,14524,AW00014524,Carla,Prasad,Female,France,Married,1983-11-16,2025-10-12
3526,14525,AW00014525,Claudia,Sun,Female,United Kingdom,Married,1982-12-05,2025-10-12
3527,14526,AW00014526,Emily,Hall,Female,Germany,Married,1967-07-09,2025-10-12
3528,14527,AW00014527,Kurt,Raji,Male,Germany,Married,1968-04-06,2025-10-12
3529,14528,AW00014528,Casey,Ramos,Male,Germany,Married,1973-11-29,2025-10-12
3530,14529,AW00014529,Kaitlin,Sai,Female,United Kingdom,Single,1967-09-30,2025-10-12
3531,14530,AW00014530,Ethan,Smith,Male,United Kingdom,Married,1968-02-29,2025-10-12
3532,14531,AW00014531,Abigail,Garcia,Female,United Kingdom,Married,1967-07-21,2025-10-12
3533,14532,AW00014532,Barbara,Wu,Female,France,Married,1979-05-17,2025-10-12
3534,14533,AW00014533,Roberto,Alonso,Male,United Kingdom,Single,1983-10-05,2025-10-12
3535,14534,AW00014534,Abby,Rana,Female,France,Single,1966-10-22,2025-10-12
3536,14535,AW00014535,Dustin,Anand,Male,United Kingdom,Single,1972-05-12,2025-10-12
3537,14536,AW00014536,Krystal,Wu,Female,France,Single,1966-12-30,2025-10-12
3538,14537,AW00014537,Clayton,Cai,Male,Germany,Married,1941-03-11,2025-10-12
3539,14538,AW00014538,Katherine,Brown,Female,France,Single,1967-10-18,2025-10-12
3540,14539,AW00014539,Carrie,Alonso,Female,France,Single,1968-06-18,2025-10-12
3541,14540,AW00014540,Randy,Lin,Male,United Kingdom,Married,1963-10-16,2025-10-12
3542,14541,AW00014541,Douglas,Kapoor,Male,Germany,Single,1963-11-14,2025-10-12
3543,14542,AW00014542,Alex,Ward,Male,United Kingdom,Married,1979-05-04,2025-10-12
3544,14543,AW00014543,Heather,Lu,Female,Germany,Married,1963-02-08,2025-10-12
3545,14544,AW00014544,Darryl,West,Male,France,Single,1962-09-11,2025-10-12
3546,14545,AW00014545,Faith,Henderson,Female,United Kingdom,Married,1973-03-14,2025-10-12
3547,14546,AW00014546,Christina,Sanchez,Female,United Kingdom,Married,1961-09-07,2025-10-12
3548,14547,AW00014547,Noah,Thompson,Male,United Kingdom,Married,1961-01-01,2025-10-12
3549,14548,AW00014548,Maria,Turner,Female,France,Married,1960-12-17,2025-10-12
3550,14549,AW00014549,Arturo,Goel,Male,Germany,Married,1961-05-26,2025-10-12
3551,14550,AW00014550,Kristy,Vazquez,Female,France,Married,1953-10-05,2025-10-12
3552,14551,AW00014551,Michele,Vance,Female,Germany,Married,1943-04-23,2025-10-12
3553,14552,AW00014552,Daisy,Ramos,Female,United Kingdom,Married,1945-04-14,2025-10-12
3554,14553,AW00014553,Leah,Ma,Female,United Kingdom,Married,1946-04-02,2025-10-12
3555,14554,AW00014554,Isaac,Mitchell,Male,United Kingdom,Married,1951-07-03,2025-10-12
3556,14555,AW00014555,Jodi,Kumar,Female,France,Single,1948-05-13,2025-10-12
3557,14556,AW00014556,Rafael,He,Male,France,Married,1948-09-21,2025-10-12
3558,14557,AW00014557,Mathew,Sanz,Male,Australia,Married,1986-03-22,2025-10-12
3559,14558,AW00014558,Marcel,Truempy,Female,United States,Married,1981-11-08,2025-10-12
3560,14559,AW00014559,Ashley,Washington,Female,United States,Married,1976-03-20,2025-10-12
3561,14560,AW00014560,Kelvin,Huang,Male,United States,Married,1976-03-31,2025-10-12
3562,14561,AW00014561,Eduardo,Miller,Male,Canada,Married,1981-05-24,2025-10-12
3563,14562,AW00014562,Bryce,Stewart,Male,United States,Married,1975-10-07,2025-10-12
3564,14563,AW00014563,Fernando,Carter,Male,United States,Married,1975-03-24,2025-10-12
3565,14564,AW00014564,Chloe,Bailey,Female,United States,Married,1980-01-31,2025-10-12
3566,14565,AW00014565,Natalie,Hernandez,Female,United States,Single,1974-09-29,2025-10-12
3567,14566,AW00014566,Kaylee,Mitchell,Female,Canada,Married,1977-04-02,2025-10-12
3568,14567,AW00014567,Seth,Thomas,Male,Canada,Married,1982-05-21,2025-10-12
3569,14568,AW00014568,Priscilla,Kumar,Female,United States,Single,1982-03-09,2025-10-12
3570,14569,AW00014569,Kristopher,Rodriguez,Male,United States,Married,1982-06-12,2025-10-12
3571,14570,AW00014570,Hannah,Henderson,Female,United States,Married,1976-10-19,2025-10-12
3572,14571,AW00014571,Rachel,Richardson,Female,United States,Married,1982-04-23,2025-10-12
3573,14572,AW00014572,Melanie,Foster,Female,United States,Married,1976-10-13,2025-10-12
3574,14573,AW00014573,Madison,Wood,Female,United States,Married,1980-02-02,2025-10-12
3575,14574,AW00014574,Katherine,Powell,Female,Canada,Single,1974-09-15,2025-10-12
3576,14575,AW00014575,Rachel,Lee,Female,United States,Married,1980-05-07,2025-10-12
3577,14576,AW00014576,Anna,Price,Female,United States,Single,1979-05-19,2025-10-12
3578,14577,AW00014577,Natalie,Rogers,Female,United States,Single,1973-12-10,2025-10-12
3579,14578,AW00014578,Jonathan,Carter,Male,Canada,Married,1979-01-05,2025-10-12
3580,14579,AW00014579,Luis,Henderson,Male,United States,Single,1974-04-22,2025-10-12
3581,14580,AW00014580,Kyle,Diaz,Male,United States,Single,1978-03-13,2025-10-12
3582,14581,AW00014581,Kevin,Adams,Male,United States,Single,1978-10-17,2025-10-12
3583,14582,AW00014582,Marcus,Reed,Male,Canada,Married,1981-01-30,2025-10-12
3584,14583,AW00014583,Sydney,Morris,Female,United States,Married,1975-11-10,2025-10-12
3585,14584,AW00014584,Gabrielle,Mitchell,Female,United States,Single,1976-04-05,2025-10-12
3586,14585,AW00014585,Kimberly,Torres,Female,United States,Married,1981-04-19,2025-10-12
3587,14586,AW00014586,Todd,Rowe,Female,Canada,Single,1973-05-10,2025-10-12
3588,14587,AW00014587,Jade,Peterson,Female,United States,Single,1973-03-31,2025-10-12
3589,14588,AW00014588,Alexander,Taylor,Male,United States,Single,1973-01-18,2025-10-12
3590,14589,AW00014589,Mackenzie,Cook,Female,United States,Single,1977-01-29,2025-10-12
3591,14590,AW00014590,Marissa,Butler,Female,United States,Single,1977-04-22,2025-10-12
3592,14591,AW00014591,Charles,Harris,Male,United States,Single,1971-10-06,2025-10-12
3593,14592,AW00014592,Jessica,Thompson,Female,United States,Married,1972-01-23,2025-10-12
3594,14593,AW00014593,Jack,Washington,Male,United States,Married,1971-07-13,2025-10-12
3595,14594,AW00014594,Lauren,Taylor,Female,United States,Married,1972-02-18,2025-10-12
3596,14595,AW00014595,Andrea,Ward,Female,United States,Married,1977-04-06,2025-10-12
3597,14596,AW00014596,Amber,Hill,Female,United States,Married,1972-05-13,2025-10-12
3598,14597,AW00014597,Sean,Reed,Male,Canada,Married,1971-10-01,2025-10-12
3599,14598,AW00014598,Miranda,Ross,Female,Canada,Married,1975-02-18,2025-10-12
3600,14599,AW00014599,Charles,Wilson,Male,United States,Married,1974-09-24,2025-10-12
3601,14600,AW00014600,Ariana,Ramirez,Female,United States,Married,1980-10-14,2025-10-12
3602,14601,AW00014601,Nicolas,Rai,Male,United States,Married,1980-10-06,2025-10-12
3603,14602,AW00014602,Kaylee,Kelly,Female,United States,Married,1975-03-08,2025-10-12
3604,14603,AW00014603,Sara,Ward,Female,United States,Single,1970-10-06,2025-10-12
3605,14604,AW00014604,Nicholas,Rodriguez,Male,Canada,Married,1971-04-01,2025-10-12
3606,14605,AW00014605,Allison,Brooks,Female,Canada,Single,1971-03-25,2025-10-12
3607,14606,AW00014606,Amanda,Cooper,Female,Canada,Single,1971-02-11,2025-10-12
3608,14607,AW00014607,Isaiah,Nelson,Male,United States,Married,1975-05-01,2025-10-12
3609,14608,AW00014608,Warren,Gao,Male,United States,Married,1969-08-03,2025-10-12
3610,14609,AW00014609,Julia,Phillips,Female,United States,Single,1970-01-03,2025-10-12
3611,14610,AW00014610,Lauren,Jenkins,Female,United States,Single,1969-09-21,2025-10-12
3612,14611,AW00014611,Zoe,James,Female,Canada,Single,1969-07-18,2025-10-12
3613,14612,AW00014612,Ernest,Zhang,Male,United States,Married,1974-07-16,2025-10-12
3614,14613,AW00014613,Glenn,Huang,Male,United States,Married,1980-02-02,2025-10-12
3615,14614,AW00014614,Dylan,Bryant,Male,United States,Single,1979-02-07,2025-10-12
3616,14615,AW00014615,Audrey,Dominguez,Female,United States,Single,1985-01-06,2025-10-12
3617,14616,AW00014616,Emma,Sandberg,Female,United States,Single,1973-08-14,2025-10-12
3618,14617,AW00014617,Aaron,Flores,Male,United States,Single,1968-08-02,2025-10-12
3619,14618,AW00014618,Gabrielle,Baker,Female,United States,Married,1974-09-05,2025-10-12
3620,14619,AW00014619,Nathaniel,Sanders,Male,United States,Married,1974-02-22,2025-10-12
3621,14620,AW00014620,Kayla,Patterson,Female,United States,Married,1968-10-19,2025-10-12
3622,14621,AW00014621,Chloe,Morris,Female,United States,Single,1968-02-05,2025-10-12
3623,14622,AW00014622,Brandon,Patterson,Male,United States,Married,1967-08-24,2025-10-12
3624,14623,AW00014623,Benjamin,Li,Male,United States,Married,1973-10-02,2025-10-12
3625,14624,AW00014624,Anna,Thomas,Female,United States,Married,1967-11-07,2025-10-12
3626,14625,AW00014625,Benjamin,Simmons,Male,United States,Married,1967-09-07,2025-10-12
3627,14626,AW00014626,Jesse,Gray,Male,Canada,Married,1966-11-21,2025-10-12
3628,14627,AW00014627,Isaiah,Hill,Male,United States,Married,1972-11-12,2025-10-12
3629,14628,AW00014628,Carlos,Brooks,Male,United States,Married,1966-10-21,2025-10-12
3630,14629,AW00014629,Blake,Hernandez,Male,United States,Married,1967-01-21,2025-10-12
3631,14630,AW00014630,Isaiah,James,Male,United States,Married,1967-02-04,2025-10-12
3632,14631,AW00014631,Logan,Flores,Male,Canada,Married,1966-10-15,2025-10-12
3633,14632,AW00014632,Austin,Wang,Male,Canada,Married,1972-03-11,2025-10-12
3634,14633,AW00014633,Timothy,Morgan,Male,Canada,Married,1967-04-06,2025-10-12
3635,14634,AW00014634,Amber,Baker,Female,United States,Married,1967-05-19,2025-10-12
3636,14635,AW00014635,Luke,Carter,Male,United States,Married,1965-10-10,2025-10-12
3637,14636,AW00014636,Kelly,Powell,Female,United States,Married,1966-01-01,2025-10-12
3638,14637,AW00014637,Dustin,Nath,Male,United States,Married,1976-09-01,2025-10-12
3639,14638,AW00014638,Blake,Scott,Male,United States,Single,1971-08-18,2025-10-12
3640,14639,AW00014639,Jeremiah,Howard,Male,United States,Married,1966-02-21,2025-10-12
3641,14640,AW00014640,Mackenzie,Adams,Female,Canada,Single,1973-03-03,2025-10-12
3642,14641,AW00014641,Timothy,Turner,Male,Canada,Married,1978-07-15,2025-10-12
3643,14642,AW00014642,Jeffery,Zeng,Male,United States,Single,1972-11-10,2025-10-12
3644,14643,AW00014643,Eric,Simmons,Male,United States,Single,1972-07-14,2025-10-12
3645,14644,AW00014644,Jennifer,Lee,Female,United States,Single,1973-06-12,2025-10-12
3646,14645,AW00014645,Isaac,Kelly,Male,United States,Single,1972-08-20,2025-10-12
3647,14646,AW00014646,Dylan,Garcia,Male,United States,Single,1978-01-03,2025-10-12
3648,14647,AW00014647,Sean,Howard,Male,United States,Married,1972-12-08,2025-10-12
3649,14648,AW00014648,Eric,Evans,Male,United States,Single,1933-12-22,2025-10-12
3650,14649,AW00014649,Grace,Cox,Female,United States,Married,1977-05-20,2025-10-12
3651,14650,AW00014650,Adam,Perry,Male,United States,Married,1966-03-27,2025-10-12
3652,14651,AW00014651,Amber,Green,Female,United States,Married,1965-11-11,2025-10-12
3653,14652,AW00014652,Russell,Luo,Male,United States,Married,1966-06-01,2025-10-12
3654,14653,AW00014653,Troy,Fernandez,Male,United States,Married,1964-07-06,2025-10-12
3655,14654,AW00014654,Kyle,Collins,Male,United States,Married,1965-02-10,2025-10-12
3656,14655,AW00014655,Kayla,Washington,Female,Canada,Married,1970-01-24,2025-10-12
3657,14656,AW00014656,Bryant,Fernandez,Male,United States,Married,1964-09-04,2025-10-12
3658,14657,AW00014657,John,Thomas,Male,United States,Married,1964-05-10,2025-10-12
3659,14658,AW00014658,Chloe,Green,Female,Canada,Married,1969-05-22,2025-10-12
3660,14659,AW00014659,Zachary,Harris,Male,United States,Married,1963-07-20,2025-10-12
3661,14660,AW00014660,Gabrielle,Howard,Female,United States,Married,1969-03-02,2025-10-12
3662,14661,AW00014661,Jade,Ward,Female,Canada,Married,1963-10-04,2025-10-12
3663,14662,AW00014662,Jack,Ross,Male,United States,Married,1963-11-06,2025-10-12
3664,14663,AW00014663,Arturo,Hu,Male,United States,Married,1964-04-02,2025-10-12
3665,14664,AW00014664,Kayla,Ross,Female,United States,Single,1963-11-30,2025-10-12
3666,14665,AW00014665,Jesse,King,Male,Australia,Married,1975-01-14,2025-10-12
3667,14666,AW00014666,Louis,Gao,Male,Australia,Married,1980-02-07,2025-10-12
3668,14667,AW00014667,Olivia,Alexander,Female,Australia,Married,1976-01-17,2025-10-12
3669,14668,AW00014668,Joe,Martin,Male,Australia,Married,1975-09-01,2025-10-12
3670,14669,AW00014669,Erika,Blanco,Female,Australia,Married,1976-01-06,2025-10-12
3671,14670,AW00014670,Leslie,Gill,Female,Australia,Single,1974-05-03,2025-10-12
3672,14671,AW00014671,Cristina,Lal,Female,Australia,Married,1978-08-05,2025-10-12
3673,14672,AW00014672,Omar,Nath,Male,Australia,Single,1974-10-07,2025-10-12
3674,14673,AW00014673,Willie,Rai,Male,Australia,Married,1974-12-21,2025-10-12
3675,14674,AW00014674,Alexis,Williams,Female,Australia,Married,1973-03-30,2025-10-12
3676,14675,AW00014675,Brandi,Gomez,Female,Australia,Married,1973-02-02,2025-10-12
3677,14676,AW00014676,Micah,Wang,Male,Australia,Single,1972-07-25,2025-10-12
3678,14677,AW00014677,Ross,Hernandez,Male,Australia,Single,1977-10-06,2025-10-12
3679,14678,AW00014678,Shannon,Zheng,Female,Australia,Married,1971-12-29,2025-10-12
3680,14679,AW00014679,Natasha,Suarez,Female,Australia,Single,1972-04-14,2025-10-12
3681,14680,AW00014680,Marvin,Munoz,Male,Australia,Single,1972-05-18,2025-10-12
3682,14681,AW00014681,Veronica,Chandra,Female,Australia,Single,1979-09-30,2025-10-12
3683,14682,AW00014682,Gail,Alexander,Female,Australia,Single,1979-08-09,2025-10-12
3684,14683,AW00014683,Molly,Sai,Female,Australia,Married,1970-05-26,2025-10-12
3685,14684,AW00014684,James,Zhang,Male,Australia,Married,1970-06-13,2025-10-12
3686,14685,AW00014685,Lawrence,Ortega,Male,Australia,Single,1969-03-16,2025-10-12
3687,14686,AW00014686,Casey,Raje,Female,Australia,Married,1969-06-12,2025-10-12
3688,14687,AW00014687,Olivia,Price,Female,France,Single,1979-08-22,2025-10-12
3689,14688,AW00014688,Tabitha,Carlson,Female,Germany,Single,1986-04-12,2025-10-12
3690,14689,AW00014689,Lloyd,Saunders,Female,France,Single,1986-05-26,2025-10-12
3691,14690,AW00014690,Drew,Rai,Male,Germany,Single,1985-07-20,2025-10-12
3692,14691,AW00014691,Derrick,Torres,Male,France,Married,1985-05-12,2025-10-12
3693,14692,AW00014692,Nichole,Sharma,Female,United Kingdom,Single,1983-09-09,2025-10-12
3694,14693,AW00014693,Robert,Parker,Male,France,Single,1984-02-22,2025-10-12
3695,14694,AW00014694,Haley,Parker,Female,United Kingdom,Single,1978-09-25,2025-10-12
3696,14695,AW00014695,Russell,Andersen,Male,Germany,Single,1978-03-19,2025-10-12
3697,14696,AW00014696,Shawn,Anand,Male,Germany,Single,1977-11-07,2025-10-12
3698,14697,AW00014697,Nelson,Jimenez,Male,United Kingdom,Single,1977-08-09,2025-10-12
3699,14698,AW00014698,Diane,Navarro,Female,Germany,Married,1984-10-09,2025-10-12
3700,14699,AW00014699,Gerald,Munoz,Male,Germany,Married,1979-04-17,2025-10-12
3701,14700,AW00014700,Edward,Edwards,Male,United Kingdom,Married,1979-05-21,2025-10-12
3702,14701,AW00014701,Maurizio,Macagno,Male,France,Single,1977-09-18,2025-10-12
3703,14702,AW00014702,Curtis,Zimmerman,Male,United Kingdom,Married,1978-06-06,2025-10-12
3704,14703,AW00014703,Clifford,Srini,Male,Germany,Single,1977-11-30,2025-10-12
3705,14704,AW00014704,Kara,Andersen,Female,France,Single,1977-01-17,2025-10-12
3706,14705,AW00014705,Riley,Wood,Female,United Kingdom,Single,1977-07-14,2025-10-12
3707,14706,AW00014706,Kate,Jai,Female,United Kingdom,Single,1977-11-23,2025-10-12
3708,14707,AW00014707,Tonya,Raje,Female,Germany,Single,1977-04-25,2025-10-12
3709,14708,AW00014708,Evelyn,Kapoor,Female,France,Single,1976-10-02,2025-10-12
3710,14709,AW00014709,Ian,Martin,Male,Germany,Single,1982-03-10,2025-10-12
3711,14710,AW00014710,Lisa,Ma,Female,Germany,Single,1976-08-23,2025-10-12
3712,14711,AW00014711,Deborah,Xu,Female,Germany,Single,1977-04-30,2025-10-12
3713,14712,AW00014712,Eugene,Liu,Male,United Kingdom,Single,1977-05-21,2025-10-12
3714,14713,AW00014713,Jon,Ye,Male,Germany,Single,1976-01-05,2025-10-12
3715,14714,AW00014714,Meghan,Diaz,Female,France,Single,1976-02-08,2025-10-12
3716,14715,AW00014715,Erik,Munoz,Male,Germany,Married,1981-11-16,2025-10-12
3717,14716,AW00014716,Shannon,Zhou,Female,France,Single,1982-05-28,2025-10-12
3718,14717,AW00014717,Abigail,Rivera,Female,France,Single,1976-09-01,2025-10-12
3719,14718,AW00014718,Gregory,Raji,Male,Germany,Single,1977-04-13,2025-10-12
3720,14719,AW00014719,Ronnie,He,Male,France,Married,1975-10-06,2025-10-12
3721,14720,AW00014720,Naomi,Dominguez,Female,United Kingdom,Single,1976-01-01,2025-10-12
3722,14721,AW00014721,Daniel,Jones,Male,United States,Single,1985-07-12,2025-10-12
3723,14722,AW00014722,Sharon,Carson,Female,United States,Single,1980-06-25,2025-10-12
3724,14723,AW00014723,Andrew,Smith,Male,Canada,Single,1980-10-23,2025-10-12
3725,14724,AW00014724,Dylan,Robinson,Male,Canada,Married,1972-01-09,2025-10-12
3726,14725,AW00014725,Evan,Morgan,Male,Canada,Married,1972-05-26,2025-10-12
3727,14726,AW00014726,Zachary,Yang,Male,United States,Single,1971-12-31,2025-10-12
3728,14727,AW00014727,Anna,Bryant,Female,United States,Single,1977-07-02,2025-10-12
3729,14728,AW00014728,Elizabeth,Henderson,Female,United States,Single,1982-11-15,2025-10-12
3730,14729,AW00014729,Gloria,Rubio,Female,United States,Single,1977-07-04,2025-10-12
3731,14730,AW00014730,Jerry,Ferrier,Male,United States,Married,1964-02-14,2025-10-12
3732,14731,AW00014731,Seth,Brown,Male,United States,Married,1964-05-21,2025-10-12
3733,14732,AW00014732,Trinity,Cook,Female,United States,Married,1970-05-20,2025-10-12
3734,14733,AW00014733,Clarence,Raji,Male,United States,Married,1958-08-26,2025-10-12
3735,14734,AW00014734,Kevin,Edwards,Male,United States,Married,1964-11-07,2025-10-12
3736,14735,AW00014735,Maria,Rogers,Female,United States,Married,1959-04-09,2025-10-12
3737,14736,AW00014736,Jack,Roberts,Male,United States,Married,1959-11-08,2025-10-12
